file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric,weak_label
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__0,LINE,WALLS GENERAL-ASAAS-0025-00-A,47.50256419702055,57554.00660458323,9469.14557672904,57601.50916878025,9469.145576729044,47.50256419702055,1.8189894035458565e-12,,57577.757886681735,9469.145576729044,57554.00660458323,9469.145576729044,57601.50916878025,9469.14557672904,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__1,LINE,WALLS GENERAL-ASAAS-0025-00-A,36.09776658804185,57661.50916878025,9469.14557672904,57697.60693536829,9469.14557672904,36.09776658804185,0.0,,57679.558052074266,9469.14557672904,57661.50916878025,9469.14557672904,57697.60693536829,9469.14557672904,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__2,LINE,WALLS GENERAL-ASAAS-0025-00-A,22.01385425969784,57733.60693536829,9469.145576729044,57755.62078962799,9469.145576729044,22.01385425969784,0.0,,57744.61386249814,9469.145576729044,57733.60693536829,9469.145576729044,57755.62078962799,9469.145576729044,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__3,LINE,PROJECTION-ASAAS-0025-00-A,102.00000000001457,57755.62078962799,9469.145576729044,57857.620789628,9469.145576729044,102.00000000001457,0.0,,57806.620789628,9469.145576729044,57755.62078962799,9469.145576729044,57857.620789628,9469.145576729044,,,,,,,True,other
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__4,LINE,WALLS GENERAL-ASAAS-0025-00-A,16.978846844744112,57857.620789628,9469.145576729044,57874.59963647275,9469.145576729046,16.978846844744112,3.637978807091713e-12,,57866.11021305037,9469.145576729044,57857.620789628,9469.145576729044,57874.59963647275,9469.145576729046,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__5,LINE,DOORS-ASAAS-0025,45.0,57874.59963647275,9469.145576729046,57919.59963647275,9469.145576729046,45.0,0.0,,57897.09963647275,9469.145576729046,57874.59963647275,9469.145576729046,57919.59963647275,9469.145576729046,,,,,,,True,door
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__6,LINE,WALLS GENERAL-ASAAS-0025-00-A,54.39474307638011,57919.59963647275,9469.145576729044,57973.99437954913,9469.145576729046,54.39474307638011,3.637978807091713e-12,,57946.79700801094,9469.145576729044,57919.59963647275,9469.145576729046,57973.99437954913,9469.145576729044,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__7,LINE,WALLS GENERAL-ASAAS-0025-00-A,546.0000000000023,57952.58458689272,9469.145576729044,57973.99437954913,10014.72565405813,21.409792656406356,545.5800773290866,0.0392422552546621,57963.28948322093,9741.935615393586,57973.99437954913,9469.145576729044,57952.58458689272,10014.72565405813,,,,,,,True,other
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__8,LINE,WALLS GENERAL-ASAAS-0025-00-A,12.99999999999993,57772.10992313479,9704.272753196614,57772.61968010281,9717.262755037782,0.5097569680219749,12.990001841168125,0.0392422552556108,57772.3648016188,9710.767754117198,57772.61968010281,9704.272753196614,57772.10992313479,9717.262755037782,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__9,LINE,WALLS GENERAL-ASAAS-0025-00-A,38.566846752808765,57768.83309371733,9762.228146026442,57770.34537978397,9800.765331436216,1.5122860666378983,38.53718540977388,0.0392422552544366,57769.589236750646,9781.49673873133,57770.34537978397,9762.228146026442,57768.83309371733,9800.765331436216,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__10,LINE,WALLS GENERAL-ASAAS-0025-00-A,9.000000000000579,57772.47710869059,9800.922179734062,57772.83001736075,9809.915257931794,0.3529086701601045,8.993078197732757,0.0392422552546108,57772.65356302567,9805.418718832929,57772.83001736075,9800.922179734062,57772.47710869059,9809.915257931794,,,,,,,True,wall
2bhk_house_design_ground_floor_plan_op_2,2bhk_house_design_ground_floor_plan_op_2__11,LINE,WALLS GENERAL-ASAAS-0025-00-A,9.00000000001234,57817.44249967925,9802.686723084866,57817.79540834943,9811.67980128261,0.3529086701819324,8.993078197743671,0.0392422552569904,57817.61895401434,9807.183262183738,57817.79540834943,9802.686723084866,57817.44249967925,9811.67980128261,,,,,,,True,wall
