file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric,weak_label
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__0,HATCH,D,,33360.4746002143,10529.83824634027,33539.62058938797,10727.715946937478,179.14598917366675,197.87770059720788,0.9053369259547308,33450.04759480113,10628.777096638874,,,,,,,,,,,False,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__1,LINE,wall-building,733.4656145978984,33600.47460021491,10520.83824634027,33605.01831933679,11254.28978694402,4.543719121880713,733.4515406037499,0.0061949820408591,33602.74645977585,10887.564016642144,33600.47460021491,10520.83824634027,33605.01831933679,11254.28978694402,,,,,,,True,wall
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__2,LINE,TAB,155.99889939663095,33604.97382569295,11254.29002111457,33606.46488946116,11410.28179442906,1.4910637682114611,155.99177331449027,0.0095586051528843,33605.71935757705,11332.285907771817,33604.97382569295,11254.29002111457,33606.46488946116,11410.28179442906,,,,,,,True,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__3,HATCH,D,,33509.06523594028,11254.3037750662,33601.964702566,11410.28179442906,92.89946662572038,155.9780193628594,0.5955933214512984,33555.51496925314,11332.292784747631,,,,,,,,,,,False,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__4,LINE,TAB,156.00526502901013,33600.47387856074,11254.31370438749,33601.96498978749,11410.31184317152,1.4911112267509452,155.99813878402892,0.0095585193411525,33601.21943417411,11332.312773779504,33600.47387856074,11254.31370438749,33601.96498978749,11410.31184317152,,,,,,,True,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__5,LINE,wall-building,259.1113633840434,33606.46489706652,11410.28293335689,33608.14421597145,11669.38885479203,1.679318904927641,259.1059214351408,0.0064812062017965,33607.30455651898,11539.83589407446,33606.46489706652,11410.28293335689,33608.14421597145,11669.38885479203,,,,,,,True,wall
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__6,LINE,wall-building,93.85641309513936,33514.44850441187,11669.38885479203,33608.14421597145,11674.87883789123,93.69571155957964,5.48998309919989,17.066666666648732,33561.296360191656,11672.13384634163,33608.14421597145,11669.38885479203,33514.44850441187,11674.87883789123,,,,,,,True,wall
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__7,LINE,stair-railing,589.869921897381,32925.54462874485,11674.88141207444,33514.40457168498,11709.38492435609,588.8599429401293,34.50351228165164,17.066666666664965,33219.97460021492,11692.133168215263,33514.40457168498,11674.88141207444,32925.54462874485,11709.38492435609,,,,,,,True,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__8,LINE,wall-building,93.2296569296852,32832.47460021491,11709.38492435609,32925.54462874485,11714.83824634027,93.070028529939,5.453321984179638,17.06666666665564,32879.00961447988,11712.11158534818,32925.54462874485,11709.38492435609,32832.47460021491,11714.83824634027,,,,,,,True,wall
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__9,LINE,wall-building,24.0,33216.47460021491,10520.83824634027,33240.47460021491,10520.83824634027,24.0,0.0,,33228.47460021491,10520.83824634027,33216.47460021491,10520.83824634027,33240.47460021491,10520.83824634027,,,,,,,True,wall
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__10,LINE,TAB,155.14598917307012,33384.47460021491,10520.83824634027,33539.62058938798,10520.83824634027,155.14598917307012,0.0,,33462.04759480145,10520.83824634027,33384.47460021491,10520.83824634027,33539.62058938798,10520.83824634027,,,,,,,True,other
3bhk_house_design_ground_floor_plan_op_2,3bhk_house_design_ground_floor_plan_op_2__11,LINE,wall-building,60.85401082694443,33539.62058938797,10520.83824634027,33600.47460021491,10520.83824634027,60.85401082694443,0.0,,33570.047594801435,10520.83824634027,33539.62058938797,10520.83824634027,33600.47460021491,10520.83824634027,,,,,,,True,wall
